"","무인교통단속카메라관리번호","시도명","시군구명","도로종류","도로노선번호","도로노선명","도로노선방향","소재지도로명주소","소재지지번주소"
"14289","F3313","경상북도","의성","일반국도","28호","서부로",1,"경상북도 의성군 비안면 장춘길 275","경상북도 의성군 비안면 쌍계리 1047-7"
"14290","F3315","경상북도","고령","일반국도","26호","동고령로",2,"경상북도 고령군 성산면 성산로 696","경상북도 고령군 성산면 기산리 116"
"14291","F3317","경상북도","고속도로","고속국도","45호","중부내륙",2,"","경상북도 문경시 불정동 산 2-11"
"14292","F3318","경상북도","고속도로","고속국도","45호","중부내륙",2,"","경상북도 문경시 마성면 신현리 351"
"14293","F3319","경상북도","고속도로","고속국도","55호","신대구부산",2,"","경상북도 청도군 청도읍 월곡리 450-1"
"14294","F3320","경상북도","고속도로","고속국도","55호","신대구부산",2,"","경상북도 경산시 옥산동 산 45-5"
"14295","F3322","경상북도","고속도로","고속국도","301호","신대구부산",2,"","경상북도 영천시 화산면 가상리 산 98-10"
"14296","F7049","경기도","고양시","일반국도","39번","호국로",3,"","경기도 고양시 덕양구 화정동 812-16"
"14297","G8631","제주특별자치도","서귀포시","지방도","","중앙로",2,"제주특별자치도 서귀포시 중앙로 175","제주특별자치도 서귀포시 서홍동 310-5"
"14298","G8632","제주특별자치도","서귀포시","지방도","","중앙로",2,"제주특별자치도 서귀포시 중앙로 175","제주특별자치도 서귀포시 서홍동 310-5"
"14299","G8633","제주특별자치도","서귀포시","지방도","1132","일주동로",1,"제주특별자치도 서귀포시 솜반천로 38","제주특별자치도 서귀포시 서홍동 449-13"
"14300","G8634","제주특별자치도","서귀포시","지방도","1132","일주동로",1,"제주특별자치도 서귀포시 솜반천로 38","제주특별자치도 서귀포시 서홍동 449-13"
"14301","G8635","제주특별자치도","제주시","지방도","","동화로",1,"제주특별자치도 제주시 동화로1길 44","제주특별자치도 제주시 화북일동 29-4"
"14302","G8636","제주특별자치도","제주시","지방도","","일주동로",1,"제주특별자치도 제주시 조천읍 일주동로 1231","제주특별자치도 제주시 조천읍 함덕리 4137-1"
"14303","G8637","제주특별자치도","서귀포시","지방도","1132","일주동로",1,"제주특별자치도 서귀포시 남원읍 일주동로 6642","제주특별자치도 서귀포시 남원읍 신흥리 138-5"
"14304","G8638","제주특별자치도","제주시","지방도","1136","중산간서로",1,"제주특별자치도 제주시 한경면 중산간서로 3591","제주특별자치도 제주시 한경면 청수리 417-2"
"14305","G8639","제주특별자치도","서귀포시","지방도","","산방로",1,"제주특별자치도 서귀포시 안덕면 산방로 346","제주특별자치도 서귀포시 안덕면 사계리 1769-7"
"14306","G8640","제주특별자치도","서귀포시","지방도","","동홍북로",2,"제주특별자치도 서귀포시 동홍북로 17","제주특별자치도 서귀포시 동홍동 60-4"
"14307","G8641","제주특별자치도","서귀포시","지방도","1132","일주서로",2,"","제주특별자치도 서귀포시 대정읍 일과리 1493-7"
"14308","1","전라남도","구례군","일반국도","19호선","산업로",2,"","전라남도 구례군 광의면 지천리 1065-193, 광의사거리(순천→남원)"
"14309","2","전라남도","구례군","일반국도","18호선","구례로",2,"","전라남도 구례군 구례읍 봉동리 169-1, 서시교앞(하동→구례읍)"
"14310","3","전라남도","구례군","지방도","861","매천로",2,"","전라남도 구례군 광의면 지천리 606-31, 지천사거리(천은사→광의사거리)"
"14311","4","전라남도","구례군","일반국도","19호선","산업로",2,"","전라남도 구례군 산동면 원촌리 384-4, 원촌교차로(구례→남원)"
"14312","5","전라남도","구례군","지방도","861","봉성로",2,"","전라남도 구례군 구례읍 봉남리 367-27, 중앙초정문(군청→경찰서)"
"14313","6","전라남도","구례군","군도","9","중앙초등길",2,"","전라남도 구례군 구례읍 봉남리 86-14, 중앙초후문(오거리→문척)"
"14314","7","전라남도","구례군","기타","중로 3-1","학교길",2,"","전라남도 구례군 구례읍 봉동리 567-21, 북초교정문(천주교→택지)"
"14315","8","전라남도","구례군","지방도","861","수달생태로",2,"","전라남도 구례군 문척면 월전리 314-7, 문척초정문(구례읍→간전)"
"14316","9","전라남도","구례군","지방도","865","간전중앙로",2,"","전라남도 구례군 간전면 간문리 249-4, 간문초정문(면사무소→효곡)"
"14317","10","전라남도","구례군","일반국도","18","화엄사로",2,"","전라남도 구례군 마산면 마산리 498-3, 청천초정문(구례읍→화엄사)"
"14318","11","전라남도","구례군","군도","9","용방로",2,"","전라남도 구례군 용방면 용정리 95-13, 용방초정문(구례읍→면사무소)"
"14319","서13-404","서울특별시","서대문구","기타","거북골로","거북골로",3,"서울특별시 서대문구 거북골로199-1","서울특별시 서대문구 북가좌동376-18"
"14320","서09-404","서울특별시","서대문구","기타","홍은중앙로","홍은중앙로",3,"서울특별시 서대문구 홍은중앙로43","서울특별시 서대문구 홍은동48-16"
"14321","서10-409","서울특별시","서대문구","기타","가좌로","가좌로",3,"서울특별시 서대문구 가좌로75","서울특별시 서대문구 홍은동403-10"
"14322","서11-404","서울특별시","서대문구","기타","수색로","수색로",3,"서울특별시 서대문구 수색로6길17","서울특별시 서대문구 북가좌동486"
"14323","서11-405","서울특별시","서대문구","기타","가재울미래로","가재울미래로",3,"서울특별시 서대문구 가재울미래로15","서울특별시 서대문구 남가좌동150-20"
"14324","서03-407","서울특별시","서대문구","기타","신촌로","신촌로",3,"서울특별시 서대문구 신촌로27길47","서울특별시 서대문구 북아현동251-99"
"14325","서04-421","서울특별시","서대문구","기타","성산로","성산로",3,"서울특별시 서대문구 성산로512-42","서울특별시 서대문구 대신동34-16"
"14326","서05-407","서울특별시","서대문구","기타","연희로","연희로",3,"서울특별시 서대문구 연희로154","서울특별시 서대문구 연희동80-2"
"14327","서06-402","서울특별시","서대문구","기타","통일로","통일로",3,"서울특별시 서대문구 통일로357","서울특별시 서대문구 홍제동464"
"14328","서11-402","서울특별시","서대문구","기타","모래내로","모래내로",3,"서울특별시 서대문구 모래내로15길68","서울특별시 서대문구 남가좌동188-1"
"14329","서11-402","서울특별시","서대문구","기타","모래내로","모래내로",3,"서울특별시 서대문구 모래내로15길34","서울특별시 서대문구 남가좌동119-41"
"14330","서02-409","서울특별시","서대문구","기타","충정로","충정로",3,"서울특별시 서대문구 충정로7","서울특별시 서대문구 충정로3가476"
"14331","서04-422","서울특별시","서대문구","기타","신촌로","신촌로",3,"서울특별시 서대문구 신촌로15","서울특별시 서대문구 창천동506-17"
"14332","서03-408","서울특별시","서대문구","기타","신촌로","신촌로",3,"서울특별시 서대문구 신촌로225","서울특별시 서대문구 북아현동221-12"
"14333","서03-405","서울특별시","서대문구","기타","북아현로","북아현로",3,"서울특별시 서대문구 북아현로1길24","서울특별시 서대문구 북아현동148-17"
"14334","서02-410","서울특별시","서대문구","기타","통일로","통일로",3,"서울특별시 서대문구 통일로113","서울특별시 서대문구 미근동165"
"14335","서08-409","서울특별시","서대문구","기타","세무서길","세무서길",3,"서울특별시 서대문구 세무서길103","서울특별시 서대문구 홍제동266-151"
"14336","서08-410","서울특별시","서대문구","기타","포방터길","포방터길",3,"서울특별시 서대문구 세검정로105","서울특별시 서대문구 홍제3동286-5"
"14337","서10-410","서울특별시","서대문구","기타","백련사길","백련사길",3,"서울특별시 서대문구 백련사길99","서울특별시 서대문구 홍은동산26-170"
"14338","주정차21","경기도","여주시","시도","0번","청심로",3,"","경기도 여주시 하동 224-15"
"14339","서05-95","서울특별시","서대문구","기타","연희로","연희로",3,"서울특별시 서대문구 연희로219","서울특별시 서대문구 연희동149-54"
"14340","서09-112","서울특별시","서대문구","기타","세검정로","세검정로",3,"서울특별시 서대문구 세검정로1길90","서울특별시 서대문구 홍은동455"
"14341","서09-303","서울특별시","서대문구","기타","홍은중앙로","홍은중앙로",3,"서울특별시 서대문구 홍은중앙로13","서울특별시 서대문구 홍은동41-1"
"14342","서05-94","서울특별시","서대문구","기타","증가로","증가로",3,"","서울특별시 서대문구 북가좌동459-1"
"14343","서12-407","서울특별시","서대문구","기타","증가로","증가로",3,"서울특별시 서대문구 증가로12나길 32","서울특별시 서대문구 남가좌동 374-11"
"14344","서12-408","서울특별시","서대문구","기타","모래내로","모래내로",3,"서울특별시 서대문구 모래내로 209","서울특별시 서대문구 남가좌동 332-19"
"14345","F5710","전라북도","익산시","지방도","720번","무왕로",NA,"","전라북도 익산시 팔봉동 371-3"
"14346","N108","서울특별시","금천구","특별시도","0","독산로 139",3,"서울특별시 금천구 독산로139 현대시장입구","서울특별시 금천구 시흥동 1000-16"
"14347","N109","서울특별시","금천구","특별시도","0","독산로 199",3,"서울특별시 금천구 독산로199 KFC","서울특별시 금천구 독산동 1081-18"
"14348","N110","서울특별시","금천구","특별시도","0","독산로 291",3,"서울특별시 금천구 독산로291 천지랜드(남문시장)","서울특별시 금천구 독산동 995-9"
"14349","N111","서울특별시","금천구","특별시도","0","가산로 113",3,"서울특별시 금천구 가산로113 두산아파트","서울특별시 금천구 가산동 152-28"
"14350","N112","서울특별시","금천구","특별시도","0","범안로 1194",3,"서울특별시 금천구 범안로 1194 화로구이","서울특별시 금천구 독산동 293-28"
"14351","N113","서울특별시","금천구","특별시도","0","독산로 353",3,"서울특별시 금천구 독산로353 KT구로지사부근","서울특별시 금천구 독산동 995-1"
"14352","N114","서울특별시","금천구","특별시도","0","금하로 717",3,"서울특별시 금천구 금하로717 에벤에셀프라자","서울특별시 금천구 시흥동 1000-124"
"14353","N115","서울특별시","금천구","특별시도","0","독산로 238-1",3,"서울특별시 금천구 독산로238-1 독산4동사무소","서울특별시 금천구 독산동 1081-15"
"14354","N116","서울특별시","금천구","특별시도","0","금하로 668",3,"서울특별시 금천구 금하로668 금빛공원","서울특별시 금천구 시흥동 1000-81"
"14355","N117","서울특별시","금천구","특별시도","0","금하로 635",3,"서울특별시 금천구 금하로635 홍콩반점","서울특별시 금천구 시흥동 1000-52"
